"test_num","test_name","metric_name","status","metric_val","commit_message","commit_SHA","commit_date","benchmark_date"
1,"feasible models","runtime (in seconds)","Pass",0.0019919,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:54
1,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0034265,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:54
1,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0045006,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:54
1,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0009673,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:54
1,"test-trivial.R","runtime (in seconds)","Pass",0.0202298,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:54
2,"infeasible models","runtime (in seconds)","Pass",0.007863,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:54
2,"feasible models","runtime (in seconds)","Pass",0.0023269,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
2,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0045766,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
2,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0042079,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
2,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.000757,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
2,"test-trivial.R","runtime (in seconds)","Pass",0.0175821,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
3,"infeasible models","runtime (in seconds)","Pass",0.0092944,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
3,"feasible models","runtime (in seconds)","Pass",0.0020867,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
3,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0038546,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:55
3,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0047105,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:56
3,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0007865,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:56
3,"test-trivial.R","runtime (in seconds)","Pass",0.0199074,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:56
1,"infeasible models","runtime (in seconds)","Pass",0.0102881,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:56
1,"feasible models","runtime (in seconds)","Pass",0.0025559,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:56
1,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0042945,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:56
1,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0042568,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:56
1,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0009071,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:56
1,"test-trivial.R","runtime (in seconds)","Pass",0.0193752,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:56
2,"infeasible models","runtime (in seconds)","Pass",0.0086895,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:57
2,"feasible models","runtime (in seconds)","Pass",0.0026952,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:57
2,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0053545,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:57
2,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0049276,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:57
2,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0009745,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:57
2,"test-trivial.R","runtime (in seconds)","Pass",0.0207537,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:57
3,"infeasible models","runtime (in seconds)","Pass",0.0084676,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:58
3,"feasible models","runtime (in seconds)","Pass",0.0022859,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:58
3,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0038518,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:58
3,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0046808,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:58
3,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0009118,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:58
3,"test-trivial.R","runtime (in seconds)","Pass",0.0196478,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:58
1,"infeasible models","runtime (in seconds)","Pass",0.0081246,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:59
1,"feasible models","runtime (in seconds)","Pass",0.0022168,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:59
1,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0038401,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:59
1,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0047526,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:59
1,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0008033,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:59
1,"test-trivial.R","runtime (in seconds)","Pass",0.019735,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:59
2,"infeasible models","runtime (in seconds)","Pass",0.0085381,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
2,"feasible models","runtime (in seconds)","Pass",0.0023942,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
2,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0037846,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
2,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0042229,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
2,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0010846,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
2,"test-trivial.R","runtime (in seconds)","Pass",0.0220021,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
3,"infeasible models","runtime (in seconds)","Pass",0.0098055,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
3,"feasible models","runtime (in seconds)","Pass",0.0024176,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:00
3,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0037703,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:01
3,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0045291,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:01
3,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0007686,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:01
3,"test-trivial.R","runtime (in seconds)","Pass",0.0224606,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:37:01
